atoll,isl_type,island,2014Male,2014Female,2015Male,2015Female,2016Male,2016Female,2017Male,2017Female,2018Male,2018Female,2019Male,2019Female,2020Male,2020Female,2021Male,2021Female,2022Male,2022Female,2023Male,2023Female,2024Male,2024Female,2025Male,2025Female,2026Male,2026Female,2027Male,2027Female,2028Male,2028Female,2029Male,2029Female,2030Male,2030Female,2031Male,2031Female,2032Male,2032Female,2033Male,2033Female,2034Male,2034Female,2035Male,2035Female,2036Male,2036Female,2037Male,2037Female,2038Male,2038Female,2039Male,2039Female,2040Male,2040Female,2041Male,2041Female,2042Male,2042Female,2043Male,2043Female,2044Male,2044Female,2045Male,2045Female,2046Male,2046Female,2047Male,2047Female,2048Male,2048Female,2049Male,2049Female,2050Male,2050Female,2051Male,2051Female,2052Male,2052Female,2053Male,2053Female,2054Male,2054Female
B,admin,Dharavandhoo,356.2649245,382.7350755,357.3470376,383.4842307,358.0129534,384.066907,358.6788691,384.066907,358.7621086,384.066907,358.6788691,383.8171886,358.3459112,382.8183149,357.2637982,381.4864834,356.4314035,380.1546519,354.6833746,378.4066231,353.2683037,376.2423969,351.187317,373.9116918,348.6901329,371.3312683,346.1929489,368.3346474,343.4460464,365.1715476,340.4494255,361.7587294,337.0366073,358.0961928,333.8735075,354.2671773,330.044492,350.1884433,326.5484343,346.1097094,322.4697004,341.781257,318.4742059,337.2863257,314.3122325,332.4584366,309.9837801,327.4640685,305.3223699,322.3864609,300.4112413,316.7261771,295.0839153,310.8161748,289.8398288,304.4899752,284.013066,298.0805362,278.3527822,291.3381392,272.1930615,284.1795449,265.700383,276.6047533,258.957986,268.7802433,251.8826312,260.8724938,244.557558,252.0491102,236.733048,243.308966,228.5755801,233.8196666,220.0851543,223.8309304,211.2617707,213.5092363,202.0221897,202.9378238,192.2831719,192.1166929
B,admin,Maalhos,220.7974769,237.2025231,221.4681235,237.6668169,221.880829,238.0279342,222.2935346,238.0279342,222.3451228,238.0279342,222.2935346,237.8731696,222.0871818,237.2541113,221.4165353,236.4287002,220.9006533,235.603289,219.8173012,234.5199369,218.9403019,233.1786438,217.650597,231.7341744,216.1029511,230.1349403,214.5553052,228.2777653,212.8528948,226.3174138,210.9957198,224.2022978,208.8806037,221.9324172,206.9202523,219.5593602,204.5471953,217.0315386,202.3804911,214.5037171,199.8526695,211.8211309,197.3764361,209.0353683,194.7970264,206.043253,192.1144402,202.9479613,189.2255012,199.8010813,186.1817977,196.293084,182.8801532,192.6303221,179.6300969,188.7096193,176.0189232,184.7373282,172.5109259,180.5586844,168.6933994,176.1220996,164.6695202,171.4275738,160.4908763,166.5782834,156.1058797,161.6774048,151.5661185,156.2090561,146.7168281,150.7922956,141.661185,144.9112413,136.399189,138.7206578,130.9308403,132.3237216,125.2045506,125.7720207,119.1687317,119.0655553
B,admin,Eydhafushi,1219.689119,1310.310881,1223.393782,1312.875648,1225.673575,1314.870466,1227.953368,1314.870466,1228.238342,1314.870466,1227.953368,1314.015544,1226.813472,1310.595855,1223.108808,1306.036269,1220.259067,1301.476684,1214.274611,1295.492228,1209.430052,1288.082902,1202.305699,1280.103627,1193.756477,1271.26943,1185.207254,1261.010363,1175.803109,1250.181347,1165.544041,1238.497409,1153.860104,1225.958549,1143.031088,1212.849741,1129.92228,1198.88601,1117.953368,1184.92228,1103.989637,1170.103627,1090.310881,1154.715026,1076.062176,1138.186528,1061.243523,1121.088083,1045.284974,1103.704663,1028.471503,1084.326425,1010.233161,1064.093264,992.2797927,1042.435233,972.3316062,1020.492228,952.9533679,997.4093264,931.865285,972.9015544,909.6373057,946.9689119,886.5544041,920.1813472,862.3316062,893.1088083,837.253886,862.9015544,810.4663212,832.9792746,782.5388601,800.492228,753.4715026,766.2953368,723.2642487,730.9585492,691.6321244,694.7668394,658.2901554,657.7202073
B,admin,Thulhaadhoo,680.711872,731.288128,682.7794548,732.7195314,684.0518135,733.8328452,685.3241721,733.8328452,685.4832169,733.8328452,685.3241721,733.3557107,684.6879928,731.4471728,682.62041,728.9024555,681.0299617,726.3577382,677.6900203,723.0177968,674.9862582,718.8826312,671.0101374,714.429376,666.2387925,709.4989863,661.4674476,703.7733724,656.2189682,697.7296688,650.4933544,691.2088308,643.9725163,684.2108583,637.9288128,676.8947961,630.6127506,669.1015995,623.9328678,661.3084028,616.1396711,653.0380716,608.5055193,644.4496508,600.5532778,635.2250507,592.2829466,625.6823609,583.3764361,615.9806263,573.9927912,605.1655778,563.8139221,593.8733949,553.7940978,581.7859878,542.6609597,569.5395359,531.8459112,556.6569047,520.0765938,542.9790493,507.6710971,528.5059698,494.7884659,513.5557558,481.2696553,498.446497,467.2737103,481.587745,452.3234963,464.8880378,436.737103,446.7569272,420.5145303,427.6715476,403.6557783,407.9499887,386.0018022,387.7512953,367.3935571,367.0754674
B,admin,Hithaadhoo,322.5185853,346.4814147,323.4981978,347.159608,324.1010363,347.6870917,324.7038747,347.6870917,324.7792296,347.6870917,324.7038747,347.4610273,324.4024555,346.5567695,323.422843,345.3510926,322.6692949,344.1454156,321.0868439,342.5629646,319.8058121,340.6037396,317.9219419,338.4938049,315.6612976,336.1578058,313.4006533,333.4450327,310.9139446,330.5815499,308.2011714,327.4920027,305.1116242,324.1763911,302.2481415,320.7100698,298.7818202,317.0176842,295.6169182,313.3252985,291.9245326,309.4068484,288.3075017,305.3376887,284.5397612,300.9671097,280.6213111,296.4458211,276.4014418,291.8491777,271.955508,286.7250507,267.1328002,281.3748592,262.3854472,275.6478937,257.1106105,269.8455733,251.9864834,263.7418337,246.4102275,257.2613201,240.5325524,250.4040324,234.4288128,243.3206803,228.023654,236.1619734,221.3924307,228.1743636,214.3090786,220.2621086,206.9243073,211.6716603,199.2381167,202.6290831,191.2505069,193.2850867,182.886123,183.7150259,174.0696103,173.9189007
B,admin,Fulhadhoo,83.8837576,90.1162424,84.13854472,90.29263348,84.29533679,90.42982654,84.45212886,90.42982654,84.47172787,90.42982654,84.45212886,90.37102951,84.37373282,90.13584141,84.11894571,89.82225727,83.92295562,89.50867312,83.51137644,89.09709394,83.17819329,88.58751971,82.68821807,88.03874747,82.1002478,87.43117819,81.51227754,86.72561388,80.86551025,85.98085154,80.15994593,85.17729218,79.35638657,84.3149358,78.61162424,83.41338139,77.71006984,82.45302996,76.88691147,81.49267853,75.92656004,80.47353007,74.98580761,79.4151836,74.00585718,78.27844109,72.98670872,77.10250056,71.88916423,75.90696103,70.73282271,74.57422843,69.47848615,73.18269881,68.24374859,71.69317414,66.87181798,70.18405046,65.53908538,68.59653075,64.08875873,66.91101599,62.56003604,65.1275062,60.97251633,63.28519937,59.30660059,61.42329353,57.58188781,59.3457986,55.73958099,57.28790268,53.81887813,55.05361568,51.81977923,52.70173462,49.7422843,50.27145754,47.56679432,47.78238342,45.2737103,45.23451228
B,admin,Fehendhoo,47.72696553,51.27303447,47.87193062,51.37339491,47.9611399,51.45145303,48.05034918,51.45145303,48.06150034,51.45145303,48.05034918,51.41799955,48.00574454,51.28418563,47.86077945,51.10576706,47.74926785,50.9273485,47.51509349,50.69317414,47.32552377,50.40324397,47.04674476,50.09101149,46.71220996,49.74532552,46.37767515,49.34388376,46.00968687,48.92013967,45.6082451,48.4629421,45.15104753,47.97229106,44.72730345,47.45933769,44.21435008,46.91293084,43.74600135,46.36652399,43.1995945,45.78666366,42.66433882,45.18450101,42.10678081,44.53773372,41.52692048,43.86866411,40.90245551,43.18844334,40.24453706,42.43016445,39.53086281,41.63843208,38.82833972,40.79094391,38.0477585,39.93230457,37.28947961,39.0290606,36.46429376,38.07006082,35.59450327,37.05530525,34.69125929,36.00709619,33.74341068,34.94773598,32.76210858,33.765713,31.71389953,32.59484118,30.62108583,31.32360892,29.48366749,29.9854697,28.30164451,28.60272584,27.06386574,27.1865285,25.75918,25.73687768
B,admin,Goidhoo,241.527371,259.472629,242.2609822,259.9805136,242.7124352,260.375535,243.1638883,260.375535,243.2203199,260.375535,243.1638883,260.2062401,242.9381617,259.5290606,242.2045506,258.6261545,241.6402343,257.7232485,240.4551701,256.5381843,239.4958324,255.0709619,238.0850417,253.4908763,236.3920928,251.7414958,234.699144,249.7099572,232.8369002,247.5655553,230.8053616,245.2518585,228.4916648,242.7688669,226.3472629,240.1730119,223.751408,237.4078621,221.3812796,234.6427123,218.6161298,231.7082676,215.9074116,228.6609597,213.0858301,225.3879252,210.1513854,222.0020275,206.9912142,218.5596981,203.6617481,214.7223474,200.0501239,210.7157017,196.4949313,206.4268979,192.5447173,202.0816625,188.7073665,197.5107006,184.531426,192.6575805,180.129759,187.5223023,175.558797,182.2177292,170.7621086,176.8567245,165.7961253,170.8749718,160.4915522,164.9496508,154.9612525,158.5164451,149.2052264,151.7446497,143.2234738,144.7471277,136.959563,137.5803109,130.3570624,130.2441991
B,nadmin,Non-administrative islands,1094,40,1122.816998,41.05363794,1152.393062,42.1350297,1182.748189,43.24490635,1213.902898,44.3840182,1245.878251,45.55313533,1278.695866,46.75304812,1312.377928,47.98456776,1346.947207,49.24852678,1382.427074,50.54577969,1418.841515,51.87720347,1456.215146,53.24369821,1494.573234,54.64618772,1533.941711,56.08562014,1574.34719,57.56296857,1615.816989,59.07923176,1658.379141,60.63543475,1702.06242,62.23262962,1746.896359,63.87189611,1792.911266,65.55434243,1840.138249,67.28110599,1888.609236,69.05335413,1938.356994,70.87228498,1989.415156,72.73912818,2041.818238,74.65514581,2095.601667,76.62163316,2150.801802,78.63991965,2207.455962,80.71136972,2265.602446,82.83738375,2325.280563,85.01939901,2386.530658,87.25889062,2449.39414,89.55737256,2513.913504,91.9163987,2580.13237,94.33756382,2648.095504,96.82250473,2717.848852,99.37290134,2789.439568,101.9904778,2862.916052,104.6770037,2938.327976,107.4342953,3015.726322,110.2642165,3095.163414,113.1686806
Lh,admin,Hinnavaru,1122.300569,1299.699431,1128.734725,1305.827198,1134.862492,1311.954965,1139.151929,1316.550791,1143.134978,1319.614674,1145.892473,1321.759393,1148.956357,1324.516888,1150.488299,1325.436053,1149.875522,1324.516888,1149.875522,1322.37217,1147.118027,1319.614674,1144.66692,1315.631626,1140.683871,1310.116635,1136.088046,1303.682479,1130.266667,1297.248324,1125.058065,1290.50778,1118.011132,1281.928906,1110.351423,1273.65642,1102.385326,1263.851992,1093.806452,1253.434788,1084.614801,1243.017584,1075.729538,1231.681214,1065.618722,1219.119292,1054.588741,1205.638204,1043.252372,1191.850727,1030.690449,1176.837698,1017.51575,1160.292726,1004.034662,1142.522201,987.7960784,1124.751676,971.8638836,1105.449209,956.2380772,1084.308412,939.0803289,1062.554839,920.3906388,1040.188488,900.7817837,1015.983808,880.2537634,991.1663504,859.1129665,963.8977862,836.7466161,935.7100569,813.1547122,906.6031626,788.0308665,875.9643264,761.9878558,844.7127135,735.0256799,811.316382
Lh,admin,Naifaru,1763.61518,2042.38482,1773.725996,2052.014168,1783.355345,2061.643517,1790.095889,2068.865528,1796.354965,2073.680202,1800.688172,2077.050474,1805.502846,2081.383681,1807.910183,2082.828083,1806.947249,2081.383681,1806.947249,2078.013409,1802.614042,2073.680202,1798.762302,2067.421126,1792.503226,2058.754712,1785.281214,2048.643896,1776.133333,2038.53308,1767.948387,2027.940797,1756.874636,2014.459709,1744.837951,2001.460089,1732.319798,1986.053131,1718.83871,1969.683238,1704.394687,1953.313346,1690.432132,1935.499051,1674.543707,1915.758887,1657.210879,1894.57432,1639.396584,1872.908286,1619.65642,1849.316382,1598.953321,1823.317141,1577.768754,1795.39203,1552.25098,1767.46692,1527.214674,1737.134472,1502.659836,1703.913219,1475.69766,1669.729032,1446.328147,1634.58191,1415.514231,1596.545984,1383.255914,1557.547122,1350.034662,1514.696521,1314.88754,1470.401518,1277.814548,1424.662113,1238.334219,1376.51537,1197.409488,1327.405693,1155.040354,1274.925743
Lh,admin,Kurendhoo,545.3954459,631.6045541,548.5222011,634.5824162,551.5000633,637.5602783,553.5845667,639.7936749,555.5201771,641.2826059,556.8602151,642.3248577,558.3491461,643.6648956,559.0936116,644.111575,558.7958254,643.6648956,558.7958254,642.6226439,557.4557875,641.2826059,556.2646426,639.3469956,554.3290323,636.6669197,552.0956357,633.5401645,549.2666667,630.4134092,546.7354839,627.1377609,543.3109424,622.968754,539.5886148,618.9486401,535.7173941,614.1840607,531.5483871,609.1216951,527.0815939,604.0593295,522.7636939,598.5502846,517.8502214,592.4456673,512.4900696,585.8943707,506.9810247,579.1941809,500.8764073,571.8984187,494.4740038,563.858191,487.9227071,555.2223909,480.0313725,546.5865908,472.2889311,537.2063251,464.6953827,526.9327008,456.3573688,516.3612903,447.2748893,505.4920936,437.7457306,493.7295383,427.7698925,481.6691967,417.4962682,468.4177103,406.6270715,454.7195446,395.1623023,440.5746996,382.9530677,425.685389,370.2971537,410.4982922,357.1945604,394.2689437
Lh,admin,Olhuvelifushi,231.6888046,268.3111954,233.0170778,269.5762176,234.2820999,270.8412397,235.1676154,271.7900063,235.9898798,272.4225174,236.5591398,272.8652751,237.1916509,273.4345351,237.5079064,273.6242884,237.3814042,273.4345351,237.3814042,272.9917774,236.8121442,272.4225174,236.3061354,271.600253,235.483871,270.4617331,234.5351044,269.1334598,233.3333333,267.8051866,232.2580645,266.4136622,230.8032891,264.6426312,229.2220114,262.9348514,227.5774826,260.9108159,225.8064516,258.7602783,223.9089184,256.6097407,222.0746363,254.2694497,219.9873498,251.6761543,217.7103099,248.8931056,215.370019,246.0468058,212.7767236,242.9475016,210.056926,239.5319418,207.2738773,235.8633776,203.9215686,232.1948134,200.6325111,228.2099937,197.4067046,223.8456673,193.8646426,219.3548387,190.0063251,214.7375079,185.9582543,209.7406705,181.7204301,204.6173308,177.3561037,198.9879823,172.7387729,193.1688805,167.8684377,187.1600253,162.6818469,180.8349146,157.3055028,174.3833017,151.7394054,167.4889311
Lh,nadmin,Non-administrative islands,780,49,800.5459398,50.29070648,821.6330792,51.61541138,843.2756738,52.97501027,865.4883548,54.37042229,888.286139,55.80259078,911.6844384,57.27248395,935.6990712,58.7810955,960.3462722,60.32944531,985.6427039,61.91858012,1011.605468,63.54957425,1038.252115,65.22353031,1065.600661,66.94157996,1093.669593,68.70488467,1122.477887,70.51463649,1152.045019,72.3720589,1182.390978,74.27840757,1213.536278,76.23497128,1245.501974,78.24307273,1278.309677,80.30406948,1311.981567,82.41935484,1346.540406,84.59035881,1382.009557,86.8185491,1418.413,89.10543203,1455.775343,91.45255362,1494.121847,93.86150062,1533.478433,96.33390157,1573.87171,98.87142791,1615.328983,101.4757951,1657.878281,104.1487638,1701.548367,106.892141,1746.368765,109.7077814,1792.369775,112.5975884,1839.582494,115.5635157,1888.038842,118.6075683,1937.771576,121.7318041,1988.814317,124.9383353,2041.201573,128.2293296,2094.968758,131.6070117,2150.152222,135.0736652,2206.789271,138.6316337
K,admin,Kaashidhoo,960.1237054,762.6294591,970.9781358,772.7790564,980.8457998,782.5057537,990.5724971,791.8095512,999.1714614,799.844649,1007.488493,808.0207135,1014.959724,815.6329114,1022.571922,822.5402762,1028.774453,829.0247411,1034.554085,835.0863061,1039.628884,839.8791715,1044.421749,844.8130035,1047.945915,848.3371692,1051.611047,852.0023015,1054.43038,854.6806674,1056.967779,857.7819333,1059.364212,860.1783659,1061.478711,862.433832,1063.452244,864.1254315,1065.28481,866.6628308,1066.694476,868.6363636,1067.681243,870.0460299,1068.949942,871.3147296,1069.231876,872.5834292,1069.795742,873.7111623,1069.795742,874.1340621,1069.513809,874.1340621,1068.527043,874.2750288,1067.39931,873.5701956,1065.848677,872.301496,1063.170311,871.1737629,1060.632911,868.495397,1057.108746,866.5218642,1052.73878,863.1386651,1048.086881,859.3325662,1042.025316,854.9626007,1035.540852,850.0287687,1028.91542,844.5310702,1021.162255,837.9056387,1012.563291,831.1392405,1002.836594,823.1041427
